Gene;State;Pct;Expression
PBANKA_1431600;schizont;0,18;6,11
PBANKA_1431700;schizont;0,02;4,67
PBANKA_1431800;schizont;0,04;6,26
PBANKA_1431900;schizont;0,07;6,3
PBANKA_1432000;schizont;0,07;5,15
PBANKA_1432100;schizont;0,06;4,72
PBANKA_1432200;schizont;0,15;3,33
PBANKA_1432300;schizont;0,01;1,33
PBANKA_1432400;schizont;0,05;3,23
PBANKA_1432451:tRNA;schizont;0,01;2,12
PBANKA_1432500;schizont;0,34;6,62
PBANKA_1432600;schizont;0,01;4,25
PBANKA_1432700;schizont;0,07;6,45
PBANKA_1432800;schizont;0,4;5,95
PBANKA_1432900;schizont;0,01;5,66
PBANKA_1433000;schizont;0,45;8,17
PBANKA_1433100;schizont;0,78;7,03
PBANKA_1433200;schizont;0,02;5,32
PBANKA_1433300;schizont;0,17;6,35
PBANKA_1433400;schizont;0,21;5,59
PBANKA_1433500;schizont;0,07;5,3
PBANKA_1433600;schizont;0,31;8,38
PBANKA_1433700;schizont;0,06;4,99
PBANKA_1433800;schizont;0,17;5,54
PBANKA_1433900;schizont;0,14;5,27
PBANKA_1434000;schizont;0,17;5,74
PBANKA_1434100;schizont;0,41;7,71
PBANKA_1434200;schizont;0,11;5,77
PBANKA_1434300;schizont;0;1,51
PBANKA_1434400;schizont;0,05;2,6
PBANKA_1434500;schizont;0,05;3,88
PBANKA_1434600;schizont;0,42;7,42
PBANKA_1434700;schizont;0,46;7,21
PBANKA_1434800;schizont;0,54;8,2
PBANKA_1434900;schizont;0,02;3,35
PBANKA_1435000;schizont;0;5,46
PBANKA_1435100;schizont;0,04;5,14
PBANKA_1435200;schizont;0,06;3,8
PBANKA_1435300;schizont;0,33;6,2
PBANKA_1435400;schizont;0,04;5,19
PBANKA_1435500;schizont;0,3;6,25
PBANKA_1435600;schizont;0,31;5,42
PBANKA_1435700;schizont;0,13;5,56
PBANKA_1435800;schizont;0,12;6,37
PBANKA_1435900;schizont;0,02;6,82
PBANKA_1436100;schizont;0,26;6,06
PBANKA_1436200;schizont;0,42;6,65
PBANKA_1436300;schizont;0,05;3,66
PBANKA_1436400;schizont;0,07;4,65
PBANKA_1436500;schizont;0,56;8,28
PBANKA_1436600;schizont;0,18;2,88
PBANKA_1436700;schizont;0,01;2,57
PBANKA_1436800;schizont;0,06;7
PBANKA_1436900;schizont;0,04;5,26
PBANKA_1437000;schizont;0,14;6,08
PBANKA_1437100;schizont;0,92;8,5
PBANKA_1437200;schizont;0,09;5,65
PBANKA_1437250;schizont;0;3,56
PBANKA_1437300;schizont;0,46;7,42
PBANKA_1437400;schizont;0,33;6,81
PBANKA_1437500;schizont;0,13;5,47
PBANKA_1437600;schizont;0,79;9,37
PBANKA_1437700;schizont;0,28;4,58
PBANKA_1437800;schizont;0,8;6,74
PBANKA_1437900;schizont;0,51;6,15
PBANKA_1438000;schizont;0,35;6,93
PBANKA_1438100;schizont;0,25;6,23
PBANKA_1438200;schizont;0,32;5,33
PBANKA_1438300;schizont;0,7;6,99
PBANKA_1438400;schizont;0,53;5,99
PBANKA_1438500;schizont;0,13;5,4
PBANKA_1438600;schizont;0,02;6,22
PBANKA_1438700;schizont;0;0
PBANKA_1438800;schizont;0,1;5,19
PBANKA_1438900;schizont;0,02;4,53
PBANKA_1439000;schizont;0,4;6,51
PBANKA_1439100;schizont;0,5;5,5
PBANKA_1439200;schizont;0,93;10,06
PBANKA_1439300;schizont;0,35;5,81
PBANKA_1439400;schizont;0,34;6,99
PBANKA_1439500;schizont;0,02;4,24
PBANKA_1439600;schizont;0,23;6,03
PBANKA_1439700;schizont;0,07;3,67
PBANKA_1439800;schizont;0,33;6,25
PBANKA_1439900;schizont;0,26;4,9
PBANKA_1440000;schizont;0,28;4,87
PBANKA_1440100;schizont;0,28;6,58
PBANKA_1440200;schizont;0,11;5,82
PBANKA_1440300;schizont;0,19;6,5
PBANKA_1440400;schizont;0,13;4,29
PBANKA_1440500;schizont;0,17;5,35
PBANKA_1440600;schizont;0,09;4,86
PBANKA_1440700;schizont;0,09;4,36
PBANKA_1440800;schizont;0,01;5,79
PBANKA_1440900;schizont;0,01;4,81
PBANKA_1441000;schizont;0;5,55
PBANKA_1441100;schizont;0,58;7,71
PBANKA_1441200;schizont;0,36;5,66
PBANKA_1441300;schizont;0,34;6,07
PBANKA_1441400;schizont;0,37;6,92
PBANKA_1441500;schizont;0,28;6,62
PBANKA_1441600;schizont;0,17;5,66
PBANKA_1441700;schizont;0,29;6,94
PBANKA_1441800;schizont;0,3;5,72
PBANKA_1441900;schizont;0,03;3,21
PBANKA_1442000;schizont;0,47;6,91
PBANKA_1442100;schizont;0,14;4,68
PBANKA_1442200;schizont;0,47;6,56
PBANKA_1442300;schizont;0,46;6,73
PBANKA_1442400;schizont;0,59;6,76
PBANKA_1442500;schizont;0,38;6,47
PBANKA_1442600;schizont;0,12;6,01
PBANKA_1442700;schizont;0,01;8,02
PBANKA_1442800;schizont;0;7,01
PBANKA_1442900;schizont;0,01;5,42
PBANKA_1443000;schizont;0,15;5,34
PBANKA_1443100;schizont;0,05;5,17
PBANKA_1443200;schizont;0,07;6,22
PBANKA_1443300;schizont;0,51;8,29
PBANKA_1443400;schizont;0,11;6,09
PBANKA_1443500;schizont;0,25;6,1
PBANKA_1443600;schizont;0,04;5,01
PBANKA_1443700;schizont;0,28;5,53
PBANKA_1443800;schizont;0,5;6,18
PBANKA_1443900;schizont;0,61;7,34
PBANKA_1444000;schizont;0,08;5,37
PBANKA_1444100;schizont;0,04;6,2
PBANKA_1444200;schizont;0,05;3,61
PBANKA_1444300;schizont;0,03;5,5
PBANKA_1444400;schizont;0,21;4,54
PBANKA_1444500;schizont;0,63;7,43
PBANKA_1444600;schizont;0,11;4,78
PBANKA_1444700;schizont;0,07;4,74
PBANKA_1444800;schizont;0,15;4,17
PBANKA_1444900;schizont;0,04;5,34
PBANKA_1445000;schizont;0,13;5,78
PBANKA_1445100;schizont;0,04;5,88
PBANKA_1445200;schizont;0,09;7,35
PBANKA_1445300;schizont;0,01;2,99
PBANKA_1445400;schizont;0,46;7,38
PBANKA_1445500;schizont;0,28;6,52
PBANKA_1445600;schizont;0,33;6,7
PBANKA_1445700;schizont;0,09;3,81
PBANKA_1445800;schizont;0,39;8,09
PBANKA_1445900;schizont;0,32;7,66
PBANKA_1446000;schizont;0,02;4,03
PBANKA_1446100;schizont;0,5;7,91
PBANKA_1446200;schizont;0,09;5,15
PBANKA_1446300;schizont;0,09;4,67
PBANKA_1446400;schizont;0;3,9
PBANKA_1446500;schizont;0,17;5,26
PBANKA_1446600;schizont;0,43;6
PBANKA_1446700;schizont;0,09;4,65
PBANKA_1446800;schizont;0,04;4,38
PBANKA_1446900;schizont;0,05;4,86
PBANKA_1447000;schizont;0,1;4,06
PBANKA_1447100;schizont;0,41;5,76
PBANKA_1447200;schizont;0,53;5,87
PBANKA_1447300;schizont;0,04;4,55
PBANKA_1447400;schizont;0,1;5,21
PBANKA_1447500;schizont;0,07;4,08
PBANKA_1447600;schizont;0,17;4,93
PBANKA_1447700;schizont;0,04;5,22
PBANKA_1447800;schizont;0,12;3,76
PBANKA_1447900;schizont;0,24;5,76
PBANKA_1448000;schizont;0,05;3,26
PBANKA_1448100;schizont;0,04;5,01
PBANKA_1448200;schizont;0,39;6,18
PBANKA_1448300;schizont;0,16;5,47
PBANKA_1448400;schizont;0,4;6,65
PBANKA_1448500;schizont;0,48;6,33
PBANKA_1448600;schizont;0,09;4,4
PBANKA_1448700;schizont;0,62;5,71
PBANKA_1448800;schizont;0,25;5,86
PBANKA_1448900;schizont;0,07;5,8
PBANKA_1449000;schizont;0,18;3,11
PBANKA_1449100;schizont;0,07;4,17
PBANKA_1449200;schizont;0,07;4,98
PBANKA_1449300;schizont;0,1;3,36
PBANKA_1449400;schizont;0,18;7,66
PBANKA_1449500;schizont;0,78;8,97
PBANKA_1449600;schizont;0,01;5,58
PBANKA_1449700;schizont;0,45;8,76
PBANKA_1449800;schizont;0,09;5,49
PBANKA_1449900;schizont;0,35;5,34
PBANKA_1450000;schizont;0,04;4,54
PBANKA_1450100;schizont;0,05;6,11
PBANKA_1450200;schizont;0,26;5,52
PBANKA_1450300;schizont;0,32;6,67
PBANKA_1450400;schizont;0,1;3,74
PBANKA_1450500;schizont;0,15;5,48
PBANKA_1450600;schizont;0,1;5,37
PBANKA_1450700;schizont;0,14;5,37
PBANKA_1450800;schizont;0,02;4,43
PBANKA_1450900;schizont;0,02;4,87
PBANKA_1451000;schizont;0,08;5,16
PBANKA_1451100;schizont;0,06;3
PBANKA_1451200;schizont;0,04;4,59
PBANKA_1451300;schizont;0,03;4,97
PBANKA_1451400;schizont;0,19;5,13
PBANKA_1451500;schizont;0,35;7,8
PBANKA_1451600;schizont;0,05;4,92
PBANKA_1451700;schizont;0,4;6,15
PBANKA_1451800;schizont;0,39;5,3
PBANKA_1451900;schizont;0,06;3,68
PBANKA_1452000;schizont;0,27;5,84
PBANKA_1452100;schizont;0,37;5,87
PBANKA_1452200;schizont;0,11;4,68
PBANKA_1452300;schizont;0,35;7,45
PBANKA_1452400;schizont;0,18;5,93
PBANKA_1452500;schizont;0,54;6,71
PBANKA_1452600;schizont;0,2;4,92
PBANKA_1452700;schizont;0,35;7,41
PBANKA_1452800;schizont;0,47;6,03
PBANKA_1452900;schizont;0,17;5,73
PBANKA_1453000;schizont;0,36;6,33
PBANKA_1453100;schizont;0,48;7,03
PBANKA_1453200;schizont;0,28;6,54
PBANKA_1453300;schizont;0,42;6,43
PBANKA_1453400;schizont;0,43;8,52
PBANKA_1453500;schizont;0,44;8,11
PBANKA_1453600;schizont;0,09;6,75
PBANKA_1453700;schizont;0,28;6,78
PBANKA_1453800;schizont;0,02;5,69
PBANKA_1453900;schizont;0,04;2,76
PBANKA_1454000;schizont;0,15;5,96
PBANKA_1454100;schizont;0,11;6,41
PBANKA_1454200;schizont;0,49;7,76
PBANKA_1454300;schizont;0,11;6,03
PBANKA_1454400;schizont;0,01;6,21
PBANKA_1454500;schizont;0,02;4,76
PBANKA_1454600;schizont;0,35;7,02
PBANKA_1454700;schizont;0;7,87
PBANKA_1454800;schizont;0,06;4,05
PBANKA_1454900;schizont;0,12;4,69
PBANKA_1455000;schizont;0,05;5,25
PBANKA_1455100;schizont;0,07;3,93
PBANKA_1455200;schizont;0,48;6,94
PBANKA_1455300;schizont;0,54;6,56
PBANKA_1455400;schizont;0,29;6,05
PBANKA_1455500;schizont;0,31;5,44
PBANKA_1455600;schizont;0,38;6,85
PBANKA_1455700;schizont;0,02;3,12
PBANKA_1455800;schizont;0,02;2,78
PBANKA_1455900;schizont;0,03;4,87
PBANKA_1456000;schizont;0,01;4,37
PBANKA_1456100;schizont;0,38;7,69
PBANKA_1456200;schizont;0,07;5,32
PBANKA_1456300;schizont;0,02;5,03
PBANKA_1456400;schizont;0,04;5,82
PBANKA_1456500;schizont;0,33;6,69
PBANKA_1456600;schizont;0,15;4,98
PBANKA_1456700;schizont;0,02;6,27
PBANKA_1456800;schizont;0,47;7,18
PBANKA_1456900;schizont;1;11,89
PBANKA_1457000;schizont;0,61;8,22
PBANKA_1457100;schizont;0,36;6,2
PBANKA_1457200;schizont;0,38;6,76
PBANKA_1457300;schizont;0,04;5,47
PBANKA_1457400;schizont;0,12;6,59
PBANKA_1457500;schizont;0,05;4,92
PBANKA_1457550;schizont;0,8;8,09
PBANKA_1457600;schizont;0,05;5,39
PBANKA_1457700;schizont;0,01;3,92
PBANKA_1457800;schizont;0,31;5,94
PBANKA_1457900;schizont;0,44;6,97
PBANKA_1458000;schizont;0,21;3,99
PBANKA_1458100;schizont;0,13;4,26
PBANKA_1458200;schizont;0,11;4,84
PBANKA_1458300;schizont;0,46;6,71
PBANKA_1458400;schizont;0,02;4,9
PBANKA_1458500;schizont;0,02;2,88
PBANKA_1458600;schizont;0;3,72
PBANKA_1458700;schizont;0,31;5,02
PBANKA_1458800;schizont;0,14;4,1
PBANKA_1458900;schizont;0,36;6,54
PBANKA_1459000;schizont;0,08;5,34
PBANKA_1459100;schizont;0,04;4,76
PBANKA_1459200;schizont;0,02;4,5
PBANKA_1459300;schizont;0,96;11,61
PBANKA_1459400;schizont;0,51;8,25
PBANKA_1459500;schizont;0,67;8,66
PBANKA_1459600;schizont;0,03;4,51
PBANKA_1459700;schizont;0,13;5,4
PBANKA_1459800;schizont;0,03;3,08
PBANKA_1459900;schizont;0,1;6,36
PBANKA_1460000;schizont;0,02;5,67
PBANKA_1460100;schizont;0,05;5,63
PBANKA_1460200;schizont;0,16;4,67
PBANKA_1460300;schizont;0,06;3,65
PBANKA_1460400;schizont;0,06;5,69
PBANKA_1460500;schizont;0,39;6,02
PBANKA_1460600;schizont;0,28;5,81
PBANKA_1460700;schizont;0,12;3,55
PBANKA_1460800;schizont;0,17;4,43
PBANKA_1460900;schizont;0,04;5,33
PBANKA_1461000;schizont;0,08;6,06
PBANKA_1461100;schizont;0,5;6,56
PBANKA_1461200;schizont;0;1,5
PBANKA_1461300;schizont;0,11;3,02
PBANKA_1461400;schizont;0,93;9,7
PBANKA_1461500;schizont;0,03;3,1
PBANKA_1461600;schizont;0,56;6,82
PBANKA_1461700;schizont;0,01;4,24
PBANKA_1461800;schizont;0,16;5,88
PBANKA_1461900;schizont;0,01;4,3
PBANKA_1462000;schizont;0,13;5,78
PBANKA_1462100;schizont;0,01;5,59
PBANKA_1462200;schizont;0,08;4,97
PBANKA_1462300;schizont;0,03;4,72
PBANKA_1462400;schizont;0,06;4,68
PBANKA_1462500;schizont;0,04;5,48
PBANKA_1462600;schizont;0;6,83
PBANKA_1462700;schizont;0,42;5,47
PBANKA_1462800;schizont;0,11;6,11
PBANKA_1462900;schizont;0,28;6,31
PBANKA_1463000;schizont;0,16;3,11
PBANKA_1463100;schizont;0,44;6,23
PBANKA_1463200;schizont;0,18;5,57
PBANKA_1463300;schizont;0,21;3,82
PBANKA_1463400;schizont;0,03;5,28
PBANKA_1463500;schizont;0,11;5,72
PBANKA_1463600;schizont;0,01;4,79
PBANKA_1463700;schizont;0,05;4,86
PBANKA_1463800;schizont;0,3;5,75
PBANKA_1463900;schizont;0,07;4,22
PBANKA_1464000;schizont;0,3;6,3
PBANKA_1464100;schizont;0,06;4,85
PBANKA_1464200;schizont;0,07;5,3
PBANKA_1464400;schizont;0,11;5,12
PBANKA_1464500;schizont;0,52;8,02
PBANKA_1464600;schizont;0,32;6,16
PBANKA_1464700;schizont;0,13;5,72
PBANKA_1464800;schizont;0,32;5,91
PBANKA_1464841:tRNA;schizont;0,01;3,61
PBANKA_1464861:tRNA;schizont;0;0
PBANKA_1464900;schizont;0,55;8,87
PBANKA_1465000;schizont;0,49;7,06
PBANKA_1465051;schizont;0,01;6,52
PBANKA_1465100;schizont;0,25;7,42
PBANKA_1465200;schizont;0;5,38
PBANKA_1465300;schizont;0;0
PBANKA_1465400;schizont;0;0
PBANKA_1465500;schizont;0;0
PBANKA_1465600;schizont;0,01;5,1
PBANKA_1465700;schizont;0,04;7,06
PBANKA_1465800;schizont;0,01;7,82
PBANKA_1465821;schizont;0,01;6,7
PBANKA_1465841;schizont;0,01;5,88
PBANKA_1465861;schizont;0;0
PBANKA_1465881;schizont;0;0
PBANKA_1465921;schizont;0;0
PBANKA_1466000;schizont;0;4,98
PBANKA_1466100;schizont;0;1,92
PBANKA_1466121;schizont;0;0
PBANKA_1466141;schizont;0,06;2,63
PBANKA_1466161;schizont;0;0
PBANKA_1466181;schizont;0,03;1,99
PBANKA_1466201;schizont;0;0
PBANKA_1466241;schizont;0,05;2,28
PBANKA_1466261;schizont;0,01;3,26
PBANKA_API00011;schizont;0,31;2,35
PBANKA_API00015;schizont;0,01;1,8
PBANKA_API00051;schizont;0,42;2,34
PBANKA_API00055;schizont;0,52;2,58
PBANKA_API00095;schizont;0,69;6,11
PBANKA_API00120;schizont;0,06;5,18
PBANKA_API00150;schizont;0,06;3,64
PBANKA_API00160;schizont;0,11;3,91
PBANKA_API00170;schizont;0,11;3,33
PBANKA_API00206;schizont;0,15;5
PBANKA_API00280;schizont;0,33;5,5
PBANKA_API00290;schizont;0;3,46
PBANKA_API00300;schizont;0,14;4,57
PBANKA_API00304;schizont;0,05;2,62
PBANKA_API00310;schizont;0;0
PBANKA_API00320;schizont;0;0
PBANKA_API00330;schizont;0,01;1,52
PBANKA_API00360;schizont;0,01;3,1
PBANKA_API00370;schizont;0;2,05
PBANKA_API00380;schizont;0,11;3,27
PBANKA_API00390;schizont;0,01;3,21
PBANKA_API00410;schizont;0,14;3,85
PBANKA_API00430;schizont;0,03;2,82
PBANKA_API00441:tRNA;schizont;0,01;2,32
PBANKA_API00443:tRNA;schizont;0;0
PBANKA_API00449;schizont;0;0
PBANKA_API02900;schizont;0,04;3,17
PBANKA_MIT00200:rRNA;schizont;0,01;2,52
PBANKA_MIT00300:rRNA;schizont;0,07;2,56
PBANKA_MIT00400:rRNA;schizont;0;2,19
PBANKA_MIT00500:rRNA;schizont;0,15;2,95
PBANKA_MIT00600:rRNA;schizont;0,93;6,02
PBANKA_MIT00700:rRNA;schizont;0,71;5,19
PBANKA_MIT00800:rRNA;schizont;0,98;7,35
PBANKA_MIT01000:rRNA;schizont;0,99;7,68
PBANKA_MIT01100;schizont;0,75;7,08
PBANKA_MIT01200:rRNA;schizont;0,99;6,72
PBANKA_MIT01300:rRNA;schizont;0,04;2,84
PBANKA_MIT01400:rRNA;schizont;0,99;6,6
PBANKA_MIT01500:rRNA;schizont;0,18;3,48
PBANKA_MIT01600:rRNA;schizont;0,31;4,63
PBANKA_MIT01700:rRNA;schizont;1;9,64
PBANKA_MIT01800;schizont;0,78;7,97
PBANKA_MIT01900;schizont;0,81;7,87
PBANKA_MIT02100:rRNA;schizont;0,28;4
PBANKA_MIT02200:rRNA;schizont;0,92;5,41
PBANKA_MIT02300:rRNA;schizont;0,23;3,28
PBANKA_MIT02400:rRNA;schizont;0,25;4,6
PBANKA_MIT02500:rRNA;schizont;0;3,08
PBANKA_MIT02700:rRNA;schizont;1;10,08
PBANKA_MIT02800:rRNA;schizont;0,99;7,02
PBANKA_MIT02900:rRNA;schizont;0,26;4,9
PBANKA_MIT03100:rRNA;schizont;0,89;4,89
PBANKA_MIT03200:rRNA;schizont;0,25;2,95
PBANKA_MIT03300:rRNA;schizont;0,14;3,3
PBANKA_MIT03500:rRNA;schizont;1;12,74
PBANKA_MIT03600:rRNA;schizont;0,85;5,27
PBANKA_MIT03700:rRNA;schizont;1;8,32
PBANKA_0000101;female_gam;0;0
PBANKA_0000301;female_gam;0,24;2,96
PBANKA_0000401;female_gam;0;0
PBANKA_0000600;female_gam;0;0
PBANKA_0000701;female_gam;0;0
PBANKA_0000901;female_gam;0;0
PBANKA_0001001;female_gam;0,06;4,23
PBANKA_0001101;female_gam;0,04;2,5
PBANKA_0001200;female_gam;0;0
PBANKA_0001201;female_gam;0,01;3,16
PBANKA_0001301;female_gam;0;0
PBANKA_0001401;female_gam;0,02;3,15
PBANKA_0001601;female_gam;0;0
PBANKA_0006300;female_gam;0;0
PBANKA_0007501;female_gam;0;0
PBANKA_0007601;female_gam;0;0
PBANKA_0007701;female_gam;0,01;0,97
PBANKA_0007801;female_gam;0;0
PBANKA_0007901;female_gam;0,13;3,44
PBANKA_0008001;female_gam;0;0
PBANKA_0008101;female_gam;0,01;2,59
PBANKA_0009101;female_gam;0;0
PBANKA_0100021;female_gam;0,02;2,57
PBANKA_0100041;female_gam;0,02;3,16
PBANKA_0100061;female_gam;0,34;4,26
PBANKA_0100081;female_gam;0;0
PBANKA_0100100;female_gam;0,07;3,47
PBANKA_0100200;female_gam;0,65;3,99
PBANKA_0100300;female_gam;0,02;2,06
PBANKA_0100400;female_gam;0,17;2,77
PBANKA_0100500;female_gam;0,32;4,96
PBANKA_0100600;female_gam;0,2;4,15
PBANKA_0100700;female_gam;0,62;5,01
PBANKA_0100800;female_gam;0,99;7,34
PBANKA_0100900;female_gam;0,46;5,48
PBANKA_0101000;female_gam;0,04;4,74
PBANKA_0101100;female_gam;0,35;4,47
PBANKA_0101200;female_gam;0,17;4,27
PBANKA_0101300;female_gam;0,13;5,08
PBANKA_0101400;female_gam;0,78;5,33
PBANKA_0101500;female_gam;0,99;7,32
PBANKA_0101600;female_gam;0,2;3,07
PBANKA_0101700;female_gam;0,28;3,84
PBANKA_0101800;female_gam;0,99;7,24
PBANKA_0101900;female_gam;0,53;5,08
PBANKA_0102000;female_gam;0,11;4,81
PBANKA_0102100;female_gam;0,6;5,75
PBANKA_0102200;female_gam;0,61;4,19
PBANKA_0102300;female_gam;0,33;5,45
PBANKA_0102400;female_gam;0,67;4,37
PBANKA_0102500;female_gam;0,31;4,36
PBANKA_0102600;female_gam;0,38;5,08
PBANKA_0102700;female_gam;0,41;3,84
PBANKA_0102800;female_gam;0,34;3,61
PBANKA_0102900;female_gam;0,98;6,69
PBANKA_0103000;female_gam;0,6;4,18
PBANKA_0103100;female_gam;0,29;4,1
PBANKA_0103200;female_gam;0,99;7,13
PBANKA_0103300;female_gam;0,79;4,71
PBANKA_0103400;female_gam;0,48;5,35
PBANKA_0103500;female_gam;0,23;3,62
PBANKA_0103700;female_gam;0,32;4,8
PBANKA_0103800;female_gam;0,18;4,59
PBANKA_0103900;female_gam;0,77;5,59
PBANKA_0104000;female_gam;0,83;5,62
PBANKA_0104100;female_gam;0,74;6,88
PBANKA_0104200;female_gam;0,02;2,43
PBANKA_0104300;female_gam;0,09;3,26
PBANKA_0104400;female_gam;0,48;4,06
PBANKA_0104500;female_gam;1;7,41
PBANKA_0104600;female_gam;0,79;5,27
PBANKA_0104700;female_gam;0,91;6,29
PBANKA_0104800;female_gam;0,46;4,05
PBANKA_0104900;female_gam;0,82;5,32
PBANKA_0105000;female_gam;0,8;6,66
PBANKA_0105100;female_gam;1;8,57
PBANKA_0105200;female_gam;0,31;4,33
PBANKA_0105300;female_gam;0,78;5,23
PBANKA_0105400;female_gam;0,54;5,12
PBANKA_0105500;female_gam;0,42;4,68
PBANKA_0105600;female_gam;0,43;4,47
PBANKA_0105700;female_gam;0,63;5,51
PBANKA_0105800;female_gam;0,58;3,93
PBANKA_0105900;female_gam;0,53;4,15
PBANKA_0106000;female_gam;0,63;4,77
PBANKA_0106100;female_gam;0,28;3,17
PBANKA_0106200;female_gam;0,43;4,44
PBANKA_0106300;female_gam;0,99;9,41
PBANKA_0106400;female_gam;0,6;3,38
PBANKA_0106500;female_gam;0,11;3,94
PBANKA_0106600;female_gam;0,2;5,02
PBANKA_0106700;female_gam;0,71;4,32
PBANKA_0106800;female_gam;0,7;4,37
PBANKA_0106900;female_gam;0,79;4,82
PBANKA_0106950;female_gam;0,32;4,11
PBANKA_0107000;female_gam;0,89;6,11
PBANKA_0107100;female_gam;0,47;5,49
PBANKA_0107200;female_gam;0,78;4,97
PBANKA_0107300;female_gam;0,49;5,33
PBANKA_0107400;female_gam;0,37;6,3
PBANKA_0107500;female_gam;0,45;4,23
PBANKA_0107600;female_gam;0,77;4,8
PBANKA_0107700;female_gam;0,72;6,01
PBANKA_0107800;female_gam;0,64;4,24
PBANKA_0107900;female_gam;0,72;4,76
PBANKA_0108000;female_gam;0,4;4,09
PBANKA_0108100;female_gam;0,51;5,6
PBANKA_0108200;female_gam;0,41;4,41
PBANKA_0108300;female_gam;0,95;6,87
PBANKA_0108400;female_gam;0,67;4,62
PBANKA_0108500;female_gam;0,21;3,94
PBANKA_0108600;female_gam;0,39;3,79
PBANKA_0108700;female_gam;0,91;5,94
PBANKA_0108800;female_gam;0,92;7,23
PBANKA_0108900;female_gam;0,24;4,82
PBANKA_0109000;female_gam;0,31;2,83
PBANKA_0109100;female_gam;0,65;5,74
PBANKA_0109200;female_gam;0,71;5,11
PBANKA_0109300;female_gam;0,39;4,91
PBANKA_0109400;female_gam;0,37;4,41
PBANKA_0109500;female_gam;0,52;4,84
PBANKA_0109600;female_gam;0,73;6,39
PBANKA_0109700;female_gam;0,85;5,44
PBANKA_0109800;female_gam;0,98;6,91
PBANKA_0109900;female_gam;0,99;8,05
PBANKA_0110000;female_gam;0,82;5,24
PBANKA_0110100;female_gam;0,99;7,05
PBANKA_0110200;female_gam;0,65;4,82
PBANKA_0110300;female_gam;0,02;5,52
PBANKA_0110400;female_gam;0,45;4,48
PBANKA_0110500;female_gam;0,98;8,73
PBANKA_0110600;female_gam;0,32;2,99
PBANKA_0110700;female_gam;0,83;4,33
PBANKA_0110800;female_gam;0,98;7,64
PBANKA_0110900;female_gam;0,93;6,75
PBANKA_0111000;female_gam;0,29;4,52
PBANKA_0111100;female_gam;0,16;4,25
PBANKA_0111200;female_gam;0,43;4,72
PBANKA_0111300;female_gam;0,94;5,94
PBANKA_0111400;female_gam;0,89;6,01
PBANKA_0111500;female_gam;0,66;3,98
PBANKA_0111600;female_gam;0,28;3,99
PBANKA_0111700;female_gam;0,67;4,89
PBANKA_0111800;female_gam;0,6;4,43
PBANKA_0111900;female_gam;0,39;3,72
PBANKA_0112000;female_gam;0,34;4,21
PBANKA_0112100;female_gam;0,7;4,67
PBANKA_0112200;female_gam;0,21;3,5
PBANKA_0112300;female_gam;0,67;5,1
PBANKA_0112400;female_gam;0,5;4,55
PBANKA_0112500;female_gam;0,09;3,15
PBANKA_0112600;female_gam;0,17;3,64
PBANKA_0112621;female_gam;0;0
PBANKA_0112641;female_gam;0,2;4,39
PBANKA_0112661;female_gam;0,03;2,19
PBANKA_0112681;female_gam;0;0
PBANKA_0112701;female_gam;0,02;1,75
PBANKA_0112721;female_gam;0,08;2,17
PBANKA_0200400;female_gam;0,24;4,33
PBANKA_0200500;female_gam;0,01;4,95
PBANKA_0200600;female_gam;0,89;5,7
PBANKA_0200650;female_gam;0,02;2,88
PBANKA_0200700;female_gam;0;0
PBANKA_0200751;female_gam;0,02;4,29
PBANKA_0201000;female_gam;0,04;2,52
PBANKA_0201051;female_gam;0,16;4,05
PBANKA_0201100;female_gam;0;0
PBANKA_0201200;female_gam;0;0
PBANKA_0201250;female_gam;0,24;4,06
PBANKA_0201300;female_gam;0,13;2,65
PBANKA_0201340;female_gam;0,78;5,65
PBANKA_0201360;female_gam;0,01;6,54
PBANKA_0201400;female_gam;0,01;2,07
PBANKA_0201450;female_gam;0,09;3,44
PBANKA_0201500;female_gam;0,12;3,32
PBANKA_0201600;female_gam;0,85;6,5
PBANKA_0201700;female_gam;0,3;4,45
PBANKA_0201800;female_gam;0,37;4,35
PBANKA_0201900;female_gam;0,89;6,9
PBANKA_0202000;female_gam;0,99;6,69
PBANKA_0202100;female_gam;0,17;3,6
PBANKA_0202200;female_gam;0,36;4,19
PBANKA_0202300;female_gam;0,69;5
PBANKA_0202400;female_gam;0,42;4,41
PBANKA_0202500;female_gam;0,65;4,74
PBANKA_0202600;female_gam;0,43;4,3
PBANKA_0202700;female_gam;0,11;4,29
PBANKA_0202800;female_gam;0,19;2,93
PBANKA_0202900;female_gam;0,77;4,93
PBANKA_0203000;female_gam;0,53;4,93
PBANKA_0203100;female_gam;0,57;4,66
PBANKA_0203200;female_gam;0,35;3,75
PBANKA_0203300;female_gam;0,41;5,15
PBANKA_0203400;female_gam;0,43;3,53
PBANKA_0203500;female_gam;0,92;5,03
PBANKA_0203600;female_gam;0,99;8,57
PBANKA_0203650;female_gam;0,55;4,54
PBANKA_0203750;female_gam;0,86;5,3
PBANKA_0203800;female_gam;0,39;3,78
PBANKA_0203900;female_gam;0,34;3,71
PBANKA_0204000;female_gam;0,1;3,85
PBANKA_0204100;female_gam;0,49;5,34
PBANKA_0204200;female_gam;0,87;5,27
PBANKA_0204300;female_gam;0,53;4,4
PBANKA_0204400;female_gam;0,82;5,23
PBANKA_0204500;female_gam;1;8,57
